"node1.name","node1.categoriesUMLS","node1.categoriesMedDra","node1.categoriesATC","edge1.direction","edge1.score","edge1.sourceCount","edge1.sourceCountPerType","edge1.type","node2.name","node2.categoriesUMLS","node2.categoriesMedDra","node2.categoriesATC","edge2.direction","edge2.score","edge2.sourceCount","edge2.sourceCountPerType","edge2.type","node3.name","node3.categoriesUMLS","node3.categoriesMedDra","node3.categoriesATC"
"Interferon-alpha2b","Amino Acid, Peptide, or Protein | Immunologic Factor","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"zinc protoporphyrin IX","Biologically Active Substance | Organic Chemical","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Viral Vector","Pharmacologic Substance","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Goodpasture antigen","Amino Acid, Peptide, or Protein | Immunologic Factor | Enzyme","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Pegylated Interferon Alfa","Pharmacologic Substance | Organic Chemical | Immunologic Factor","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Tumor Necrosis Factor Receptor","Amino Acid, Peptide, or Protein | Receptor","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Health","Idea or Concept","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"insulin treatment","Therapeutic or Preventive Procedure","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"l-Thyroxine [EPC]","Pharmacologic Substance","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"20-Methylcholanthrene","Hazardous or Poisonous Substance | Organic Chemical","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Glycolysis Pathway","Molecular Function","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Mammalian Orthoreovirus 1","Virus","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Enzyme Immunoassay","Laboratory Procedure","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"golimumab","Immunologic Factor | Pharmacologic Substance","","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"thymosin fraction 5","Pharmacologic Substance | Hormone | Amino Acid, Peptide, or Protein","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"dietary excesses","Finding","Metabolism and nutrition disorders","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Infant","Age Group","Social circumstances","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Animals, Laboratory","Animal","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"metformin","Pharmacologic Substance | Organic Chemical","","ALIMENTARY TRACT AND METABOLISM DRUGS","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Infra-red","Qualitative Concept","","","LTR","1.6408940111455914","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Dioxygenases","Enzyme | Amino Acid, Peptide, or Protein","","","LTR","1.6408940111455914","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Genetic Predisposition to Disease","Organism Attribute","General disorders and administration site conditions","","LTR","1.6408940111455914","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Extrapulmonary pneumocystis infection","Disease or Syndrome","Infections and infestations","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Staphylococcus aureus","Bacterium","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Clone Cells","Cell","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"CCL21 protein, human","Biologically Active Substance | Amino Acid, Peptide, or Protein","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Splenic Germinal Center","Tissue","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Enrich (product)","Food","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Monitoring status","Finding","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Donor Lymphocytes","Finding","","","LTR","0.8204470055727957","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Thyrotropin Receptor","Amino Acid, Peptide, or Protein | Receptor","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"edaravone","Organic Chemical | Pharmacologic Substance","","NERVOUS SYSTEM DRUGS","LTR","0.9116077839697729","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Treatment Protocols","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","0.9116077839697729","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Tract","Body Part, Organ, or Organ Component","","","LTR","0.9116077839697729","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Acute thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","0.9116077839697729","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Pathology report","Intellectual Product","","","LTR","0.9116077839697729","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Scleroderma","Disease or Syndrome","Skin and subcutaneous tissue disorders | Immune system disorders | Musculoskeletal and connective tissue disorders","","LTR","0.9116077839697729","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Cavia","Mammal","","","LTR","1.6408940111455914","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Precaution","Conceptual Entity","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Redness","Finding","Skin and subcutaneous tissue disorders","","LTR","1.6408940111455914","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Euthyroid (finding)","Finding","","","LTR","0.9116077839697729","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"synthetic peptide","Amino Acid, Peptide, or Protein","","","LTR","0.9116077839697729","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"interferon-beta","Immunologic Factor | Pharmacologic Substance","","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Glucocorticoid therapy","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","0.9116077839697729","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Poultry bone","Food","","","LTR","1.0939293407637276","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Anti-Arrhythmia Agents","Pharmacologic Substance","","","LTR","1.0939293407637276","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Splenocyte","Cell","","","LTR","0.7292862271758184","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Vascular Endothelial Growth Factor Receptor","Receptor | Enzyme | Amino Acid, Peptide, or Protein","","","LTR","1.0939293407637276","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Immunologic Adjuvants","Pharmacologic Substance | Immunologic Factor","","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","LTR","1.0939293407637276","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Drug effect","Functional Concept","","","LTR","1.0939293407637276","1","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
